          61   51.6265       3.46467      0.871217E-17  0.751221E-16  0.581182E-15  0.309941E-16  0.291895E-15  0.153570E-15  0.942829E-16  0.837704E-15  0.251818E-15  0.184523E-14  0.601770E-14  0.391691E-13  0.190188E-15
          62   51.6812       3.46581      0.870852E-17  0.750883E-16  0.581785E-15  0.309802E-16  0.292170E-15  0.153738E-15  0.943908E-16  0.837905E-15  0.251850E-15  0.184511E-14  0.601720E-14  0.391673E-13  0.190238E-15
          63   51.7367       3.46697      0.870482E-17  0.750539E-16  0.582398E-15  0.309661E-16  0.292450E-15  0.153909E-15  0.945005E-16  0.838110E-15  0.251883E-15  0.184499E-14  0.601671E-14  0.391655E-13  0.190289E-15
          64   51.7932       3.46815      0.870106E-17  0.750191E-16  0.583021E-15  0.309518E-16  0.292734E-15  0.154082E-15  0.946119E-16  0.838317E-15  0.251916E-15  0.184487E-14  0.601620E-14  0.391637E-13  0.190342E-15
          65   51.8506       3.46934      0.869725E-17  0.749837E-16  0.583653E-15  0.309373E-16  0.293023E-15  0.154258E-15  0.947251E-16  0.838528E-15  0.251949E-15  0.184475E-14  0.601568E-14  0.391618E-13  0.190395E-15
          66   51.9089       3.47055      0.869338E-17  0.749478E-16  0.584294E-15  0.309225E-16  0.293316E-15  0.154437E-15  0.948399E-16  0.838741E-15  0.251983E-15  0.184462E-14  0.601516E-14  0.391599E-13  0.190448E-15
          67   51.9681       3.47179      0.868945E-17  0.749114E-16  0.584946E-15  0.309076E-16  0.293613E-15  0.154618E-15  0.949565E-16  0.838955E-15  0.252017E-15  0.184449E-14  0.601463E-14  0.391579E-13  0.190503E-15
          68   52.0282       3.47304      0.868547E-17  0.748745E-16  0.585607E-15  0.308924E-16  0.293915E-15  0.154802E-15  0.950748E-16  0.839175E-15  0.252052E-15  0.184436E-14  0.601409E-14  0.391560E-13  0.190558E-15
          69   52.0891       3.47430      0.868144E-17  0.748371E-16  0.586277E-15  0.308771E-16  0.294221E-15  0.154989E-15  0.951948E-16  0.839398E-15  0.252087E-15  0.184423E-14  0.601354E-14  0.391540E-13  0.190614E-15
          70   52.1510       3.47559      0.867735E-17  0.747992E-16  0.586957E-15  0.308615E-16  0.294532E-15  0.155179E-15  0.953166E-16  0.839623E-15  0.252123E-15  0.184409E-14  0.601299E-14  0.391519E-13  0.190671E-15
          71   52.2138       3.47689      0.867321E-17  0.747608E-16  0.587647E-15  0.308457E-16  0.294847E-15  0.155371E-15  0.954400E-16  0.839852E-15  0.252159E-15  0.184396E-14  0.601243E-14  0.391499E-13  0.190729E-15
          72   52.2776       3.47822      0.866901E-17  0.747219E-16  0.588346E-15  0.308297E-16  0.295166E-15  0.155566E-15  0.955651E-16  0.840084E-15  0.252196E-15  0.184382E-14  0.601186E-14  0.391478E-13  0.190788E-15
          73   52.3422       3.47955      0.866476E-17  0.746825E-16  0.589055E-15  0.308135E-16  0.295489E-15  0.155764E-15  0.956920E-16  0.840319E-15  0.252233E-15  0.184368E-14  0.601128E-14  0.391457E-13  0.190847E-15
          74   52.4077       3.48091      0.866046E-17  0.746426E-16  0.589773E-15  0.307972E-16  0.295817E-15  0.155964E-15  0.958205E-16  0.840556E-15  0.252271E-15  0.184353E-14  0.601069E-14  0.391436E-13  0.190907E-15
          75   52.4741       3.48229      0.865610E-17  0.746022E-16  0.590500E-15  0.307806E-16  0.296149E-15  0.156167E-15  0.959508E-16  0.840797E-15  0.252309E-15  0.184339E-14  0.601010E-14  0.391414E-13  0.190968E-15
          76   52.5414       3.48368      0.865169E-17  0.745613E-16  0.591237E-15  0.307638E-16  0.296486E-15  0.156372E-15  0.960827E-16  0.841040E-15  0.252348E-15  0.184324E-14  0.600949E-14  0.391392E-13  0.191030E-15
          77   52.6096       3.48509      0.864723E-17  0.745199E-16  0.591984E-15  0.307468E-16  0.296827E-15  0.156581E-15  0.962163E-16  0.841287E-15  0.252387E-15  0.184309E-14  0.600888E-14  0.391370E-13  0.191092E-15
          78   52.6788       3.48652      0.864271E-17  0.744781E-16  0.592740E-15  0.307296E-16  0.297172E-15  0.156791E-15  0.963517E-16  0.841536E-15  0.252426E-15  0.184294E-14  0.600827E-14  0.391348E-13  0.191156E-15
          79   52.7488       3.48797      0.863814E-17  0.744357E-16  0.593505E-15  0.307122E-16  0.297521E-15  0.157005E-15  0.964887E-16  0.841789E-15  0.252466E-15  0.184278E-14  0.600764E-14  0.391325E-13  0.191220E-15
          80   52.8197       3.48943      0.863352E-17  0.743929E-16  0.594280E-15  0.306946E-16  0.297875E-15  0.157221E-15  0.966273E-16  0.842044E-15  0.252507E-15  0.184263E-14  0.600701E-14  0.391302E-13  0.191285E-15
