         115   55.8717       2.75735      0.862185E-14  0.751553E-14  0.119556E-14  0.647968E-14  0.181068E-14  0.450944E-15  0.711600E-15  0.157399E-14  0.130901E-13  0.347711E-13
         116   55.9751       2.76105      0.862481E-14  0.751741E-14  0.119615E-14  0.647902E-14  0.181082E-14  0.451002E-15  0.711623E-15  0.157182E-14  0.130763E-13  0.347795E-13
         117   56.0795       2.76477      0.862778E-14  0.751929E-14  0.119673E-14  0.647836E-14  0.181096E-14  0.451059E-15  0.711644E-15  0.156962E-14  0.130624E-13  0.347880E-13
         118   56.1848       2.76853      0.863076E-14  0.752117E-14  0.119731E-14  0.647770E-14  0.181109E-14  0.451114E-15  0.711663E-15  0.156742E-14  0.130484E-13  0.347965E-13
         119   56.2909       2.77231      0.863374E-14  0.752305E-14  0.119789E-14  0.647703E-14  0.181122E-14  0.451168E-15  0.711680E-15  0.156520E-14  0.130343E-13  0.348050E-13
         120   56.3980       2.77611      0.863673E-14  0.752493E-14  0.119848E-14  0.647635E-14  0.181135E-14  0.451221E-15  0.711695E-15  0.156298E-14  0.130201E-13  0.348136E-13
         121   56.5060       2.77995      0.863972E-14  0.752680E-14  0.119906E-14  0.647567E-14  0.181147E-14  0.451273E-15  0.711707E-15  0.156074E-14  0.130059E-13  0.348223E-13
         122   56.6149       2.78381      0.864272E-14  0.752867E-14  0.119964E-14  0.647498E-14  0.181158E-14  0.451323E-15  0.711717E-15  0.155849E-14  0.129915E-13  0.348310E-13
         123   56.7247       2.78770      0.864572E-14  0.753054E-14  0.120021E-14  0.647428E-14  0.181169E-14  0.451372E-15  0.711724E-15  0.155623E-14  0.129771E-13  0.348398E-13
         124   56.8354       2.79162      0.864873E-14  0.753240E-14  0.120079E-14  0.647358E-14  0.181179E-14  0.451420E-15  0.711729E-15  0.155395E-14  0.129626E-13  0.348487E-13
         125   56.9470       2.79557      0.865175E-14  0.753426E-14  0.120137E-14  0.647288E-14  0.181189E-14  0.451466E-15  0.711731E-15  0.155167E-14  0.129480E-13  0.348576E-13
         126   57.0595       2.79954      0.865477E-14  0.753612E-14  0.120194E-14  0.647217E-14  0.181198E-14  0.451511E-15  0.711731E-15  0.154937E-14  0.129333E-13  0.348665E-13
         127   57.1729       2.80354      0.865779E-14  0.753797E-14  0.120251E-14  0.647145E-14  0.181207E-14  0.451554E-15  0.711728E-15  0.154707E-14  0.129186E-13  0.348753E-13
         128   57.2872       2.80757      0.866081E-14  0.753981E-14  0.120308E-14  0.647073E-14  0.181215E-14  0.451596E-15  0.711723E-15  0.154475E-14  0.129037E-13  0.348844E-13
         129   57.4024       2.81162      0.866384E-14  0.754166E-14  0.120365E-14  0.647001E-14  0.181223E-14  0.451637E-15  0.711715E-15  0.154242E-14  0.128888E-13  0.348935E-13
         130   57.5185       2.81570      0.866687E-14  0.754349E-14  0.120422E-14  0.646927E-14  0.181229E-14  0.451675E-15  0.711705E-15  0.154009E-14  0.128738E-13  0.349027E-13
         131   57.6355       2.81981      0.866990E-14  0.754532E-14  0.120478E-14  0.646854E-14  0.181236E-14  0.451713E-15  0.711691E-15  0.153774E-14  0.128587E-13  0.349119E-13
         132   57.7534       2.82394      0.867294E-14  0.754714E-14  0.120534E-14  0.646780E-14  0.181241E-14  0.451748E-15  0.711675E-15  0.153538E-14  0.128436E-13  0.349212E-13
         133   57.8723       2.82810      0.867597E-14  0.754896E-14  0.120590E-14  0.646705E-14  0.181247E-14  0.451783E-15  0.711656E-15  0.153301E-14  0.128283E-13  0.349305E-13
         134   57.9920       2.83229      0.867901E-14  0.755077E-14  0.120646E-14  0.646629E-14  0.181251E-14  0.451815E-15  0.711635E-15  0.153063E-14  0.128130E-13  0.349399E-13
         135   58.1126       2.83650      0.868205E-14  0.755257E-14  0.120702E-14  0.646554E-14  0.181255E-14  0.451846E-15  0.711610E-15  0.152825E-14  0.127976E-13  0.349492E-13
         136   58.2342       2.84074      0.868508E-14  0.755436E-14  0.120757E-14  0.646477E-14  0.181258E-14  0.451875E-15  0.711583E-15  0.152585E-14  0.127821E-13  0.349587E-13
         137   58.3566       2.84500      0.868812E-14  0.755615E-14  0.120812E-14  0.646400E-14  0.181261E-14  0.451902E-15  0.711552E-15  0.152344E-14  0.127666E-13  0.349682E-13
